7,271,69,2,22,13,145,92,239,165,3,377,10,70
5,123,254,19,7,356,138,568,1024,56,1,439,93,237
4,0,0,0,800,0,0,3,18,7,673,2,1,2
5,7,450,5,1,1156,6,13,340,2,0,7,34,25
7,19,59,2,0,45,18,6,399,1,0,53,29,55
6,19,5,0,0,2,7,16,30,7,0,39,0,12
7,8,28,2,0,28,33,0,149,2,0,15,16,7
3,0,9,12,0,97,0,0,2,0,0,0,3,1
9,88,27,1,1,7,66,13,43,84,0,139,3,20
5,6,4,0,0,22,5,2,15,8,0,11,1,1
3,3,56,2,0,209,0,0,23,1,0,0,5,3
7,89,673,9,4,244,109,26,458,18,0,121,16,175
8,16,35,0,0,15,132,9,113,11,0,61,12,20
9,78,25,2,1,5,59,11,65,37,0,94,7,24
8,116,26,0,1,5,74,20,36,77,0,165,2,13
7,37,15,1,0,3,42,7,61,13,0,70,2,23
9,77,21,0,0,7,41,16,67,57,0,91,5,30
9,40,23,0,0,1,59,8,66,18,0,88,3,18
9,123,25,2,0,2,124,21,79,74,0,182,4,36
7,137,14,2,0,5,88,15,70,38,0,91,0,29
10,71,9,1,0,2,49,8,38,43,0,123,0,18
4,7,162,2,0,66,12,0,85,3,0,13,0,25
4,4,3,1,0,0,3,8,24,1,0,8,0,4
4,1,5,44,0,19,2,1,24,0,0,7,25,7
5,74,10,0,0,1,106,12,23,54,0,58,0,12
8,63,10,0,3,0,26,2,7,38,0,54,0,10
4,8,64,448,0,1633,4,6,299,1,1,4,311,12
9,88,2,1,0,2,63,8,29,40,0,89,1,12
8,105,14,0,2,3,37,14,29,47,0,84,1,22
7,51,5,0,0,0,37,7,14,24,0,74,0,5
9,64,51,1,0,10,140,29,81,31,0,150,4,32
7,17,21,1,0,49,20,11,142,11,0,59,16,21
7,93,20,0,3,5,44,6,28,72,0,100,2,15
3,19,8,0,1,2,14,0,20,19,0,52,5,10
9,168,82,5,0,15,227,38,152,82,0,386,4,78
9,63,22,0,1,1,75,11,69,35,0,124,4,33
6,15,195,1,0,183,35,0,90,1,1,9,11,34
7,47,7,0,0,1,36,10,17,27,0,79,0,20
7,21,56,18,0,44,32,20,63,7,0,95,12,21
7,6,36,5,0,13,12,8,45,4,0,24,3,2
9,158,19,0,3,1,132,19,31,114,0,302,0,21
8,24,22,1,0,3,53,9,117,10,0,58,5,32
6,5,17,1,0,42,35,1,204,3,0,7,83,11
5,15,2,1,3229,0,3,3,80,283,2143,43,131,12
3,32,5,0,1321,10,24,3,82,1689,5434,24,4,5
8,42,24,0,1,7,64,9,37,20,0,92,2,17
9,71,23,4,1,14,84,21,95,34,0,138,5,17
7,5,115,1,0,135,7,1,75,3,0,2,2,11
9,37,8,0,0,3,48,8,31,27,0,51,0,4
7,81,7,0,0,1,44,29,11,128,0,112,1,11
8,135,16,0,5,2,87,9,43,175,0,167,2,25
9,66,8,0,1,2,67,7,38,76,0,170,1,19
9,72,6,0,0,2,63,12,32,46,0,116,1,9
10,91,28,0,1,6,111,13,54,61,0,154,4,21
3,1,81,3,0,147,3,1,37,0,0,8,1,20
6,81,13,0,0,5,46,8,17,34,0,65,0,9
9,18,12,0,0,9,30,2,23,7,0,36,2,10
8,5932,3261,241,85,1538,6217,2553,11874,4181,17,14866,1559,3390
5,4,11,4,0,53,4,2,109,5,0,11,28,5
10,131,36,3,3,13,222,71,162,138,5,402,1,39
9,63,26,1,0,9,80,14,62,47,0,146,2,29
2,1,3,0,0,2,6,4,8,2,0,9,0,1
9,127,29,0,0,10,208,32,74,68,0,187,2,33
7,115,9,0,0,0,57,8,17,55,0,93,0,8
4,0,63,1,0,308,1,1,93,0,0,1,18,4
8,275,155,4,7,63,370,87,510,137,3,576,25,163
9,31,30,0,0,8,81,9,97,29,0,109,3,30
9,65,28,0,2,7,59,12,86,55,0,62,4,12
8,89,36,0,1,9,149,18,88,50,0,186,6,22
9,242,25,0,0,9,199,28,28,163,0,310,2,34
9,506,133,1,41,48,380,119,392,400,0,839,6,295
6,3,54,6,0,62,5,1,179,4,0,11,39,10
9,71,3,0,0,6,82,7,22,57,0,114,0,21
8,108,25,1,2,7,138,18,49,36,0,163,2,23
8,167,33,0,1,2,140,17,37,83,0,144,0,25
7,776,897,82,14,340,1138,464,3943,399,1,2764,495,905
7,29,38,1,0,9,40,1,87,14,0,49,17,33
5,3,28,5,0,24,11,2,202,0,1,10,28,21
7,74,34,0,0,8,68,51,140,108,0,129,4,38
8,50,16,0,1,3,55,16,56,14,0,50,0,25
9,146,34,0,1,6,131,43,58,113,0,285,2,56
8,55,5,0,2,0,21,6,17,35,0,54,2,12
3,12,195,23,1,1623,8,62,876,12,0,23,85,55
6,792,1950,556,13,1330,1714,2070,12345,278,5,3447,2471,1797
7,993,1364,175,10,325,1855,1942,6964,508,4,4615,683,1678
6,125,340,32,12,299,315,161,2798,46,2,396,589,291
4,447,1319,1979,6,1686,1205,2811,10192,141,6,1866,3537,1398
4,112,563,570,4,1791,505,180,4550,28,3,241,1834,312
7,1129,1675,65,14,503,2122,2307,7738,503,3,5067,677,2048
6,0,107,3,0,142,2,0,89,0,0,0,9,7
9,2327,1093,59,22,494,2742,712,4266,1706,4,5850,544,1345
5,257,573,40,12,560,399,917,5339,110,4,527,971,572
8,1765,365,98,64,130,1079,264,1253,1269,3,2305,63,466
5,490,945,66,5,398,868,3409,7899,177,8,2505,813,1289
2,9,23,1659,0,185,6,0,81,3,0,6,468,10
3,84,11,1,137,2,211,681,1687,82,9,154,146,377
6,65,9,0,1,3,12,6,12,17,0,27,0,1
7,50,16,0,0,7,18,4,84,29,0,30,22,16
6,151,5,1,17,7,17,9,4,122,0,21,0,4
7,23,15,0,0,3,12,4,8,11,0,10,0,6
5,0,197,12,0,709,2,1,68,0,0,1,10,3
8,69,30,1,0,2,93,7,58,32,0,147,3,51
2,8,141,686,1,1016,2,0,275,0,0,5,1355,16
10,784,558,8,5,141,721,226,772,482,3,1692,19,343
1,0,0,146,0,4,0,0,1,0,0,0,4,0
9,89,18,0,1,3,73,10,32,98,0,150,0,15
8,41,14,2,1,9,33,4,24,32,0,29,0,25
7,55,38,0,1,3,26,0,6,18,0,17,0,11
7,8,15,2,0,15,5,0,99,7,0,5,39,8
4,91,7,0,1,1,12,11,10,44,0,39,1,7
2,1,0,0,4,0,0,0,11,7,44,32,0,1
1,4,2,0,919,0,8,2,81,54,2753,137,12,129
5,111,8,1,0,2,71,26,42,29,0,105,2,32
2,33,175,2,0,26,42,1,54,6,0,48,3,48
8,99,4,0,1,1,46,9,14,115,0,81,0,8
10,112,17,0,1,3,81,12,18,88,1,104,0,27
1,5,0,0,1270,0,0,2,61,25,1786,3,1,11
9,178,71,1,4,26,178,41,219,108,0,390,5,78
7,5,4,0,0,1,8,2,43,1,0,7,12,8
2,13,151,0,0,92,18,0,53,1,0,16,6,34
10,362,298,3,33,74,585,97,788,290,25,893,18,276
7,91,14,0,7,3,50,25,38,130,0,89,0,28
9,109,13,0,0,2,71,3,17,91,0,143,0,16
9,33,22,0,1,5,41,8,65,17,1,101,0,32
7,30,39,1,0,4,49,8,98,4,0,93,7,28
7,31,10,2,1,10,20,8,70,6,0,53,2,18
4,514,1860,1173,2712,2258,775,2563,10360,329,1383,1980,2526,1264
7,100,14,0,0,3,72,13,32,61,0,124,0,18
6,31,3,0,1,0,3,7,5,21,0,22,0,1
7,63,12,0,5,2,32,7,21,43,4,113,1,17
6,30,17,4,1,16,21,5,119,18,1,30,47,10
6,132,11,3,0,1,74,10,14,215,1,99,1,14
6,5,76,7,0,192,6,1,412,1,0,3,121,20
7,35,8,0,0,2,43,7,28,19,1,54,1,9
2,338,23,0,1,6,137,37,37,252,1,233,1,36
2,0,20,152,0,72,0,0,11,1,0,1,26,1
6,291,2229,175,7,2059,545,832,8801,102,4,1068,1285,1221
4,6,49,11,0,130,14,30,203,8,0,46,10,36
8,65,15,0,0,2,48,8,31,28,0,91,0,8
5,24,139,1,0,13,40,0,22,2,1,25,2,23
9,112,11,1,1,1,68,11,19,62,0,103,0,19
2,10,0,1,2105,1,3,1,92,109,770,12,3,21
3,1,51,3,0,238,0,2,30,0,0,0,5,0
6,3,207,3,0,370,4,3,133,0,0,6,27,17
5,203,462,66,1668,642,196,1736,3041,242,302,852,661,547
7,117,5,0,4,2,37,14,18,104,0,138,0,12
7,91,7,0,2,4,46,14,29,36,0,75,3,14
8,105,17,1,0,4,83,10,26,57,0,141,2,23
7,31,58,2,1,32,24,11,281,10,0,75,33,41
8,193,19,0,4,4,142,12,17,101,0,160,0,20
5,39,1,0,0,1,27,10,8,146,2,68,1,13
6,13,19,0,0,14,24,8,144,6,0,27,11,9
9,49,27,2,0,8,121,17,87,49,0,157,2,22
3,22,1,0,4525,0,4,2,57,107,976,7,18,1
3,10,1,0,3,0,24,15,65,6,2,35,0,3
7,93,21,3,1,3,48,29,76,44,0,70,1,19
6,3,16,4,0,26,10,3,112,1,0,7,50,10
1,5,0,0,18,0,0,0,24,8,145,5,0,0
7,88,7,0,0,1,32,4,13,37,0,49,3,7
7,56,1,0,0,0,22,5,4,24,0,27,0,5
3,1,0,0,73,0,0,0,23,31,246,12,1,1
9,88,7,0,0,4,77,8,15,75,0,158,0,30
7,11,27,0,0,10,24,1,127,3,0,22,9,27
4,0,29,0,0,165,0,0,7,0,0,1,0,1
7,82,63,0,1,26,88,20,167,61,0,148,20,36
7,87,9,0,1,5,47,5,18,21,0,68,1,25
3,160,205,4,1878,4,184,916,596,305,1751,378,298,320
7,5,19,2,0,6,23,2,72,5,0,21,9,21
9,70,13,0,0,7,47,10,22,25,0,57,2,24
6,34,10,0,1,0,35,11,8,19,1,36,0,11
2,4,0,0,6,0,3,7,29,2,0,11,6,3
5,92,2,0,0,2,37,16,8,43,1,65,2,14
2,6,1,0,1129,1,2,0,58,19,1538,6,7,31
2,1,3,1,0,65,0,0,1,0,0,0,6,0
7,16,34,2,0,29,28,15,163,12,0,27,26,16
8,3,26,0,0,0,13,4,38,0,0,9,1,11
5,12,182,0,0,87,20,0,28,9,0,21,1,21
7,75,29,2,7,11,25,7,134,39,0,34,6,23
7,32,2,0,4,3,11,5,7,29,0,12,0,6
9,246,124,0,0,14,236,64,258,193,0,683,14,139
2,0,13,269,0,36,0,1,5,0,0,0,18,4
7,21,41,1,0,19,48,14,362,5,0,83,38,43
8,94,40,1,0,2,72,11,86,45,0,170,4,27
7,13,29,1,1,7,18,3,102,6,0,42,16,21
5,1,123,62,0,711,2,0,60,1,0,2,54,5
3,6,18,10,0,20,1,1,10,1,0,4,7,7
8,721,777,15,10,243,1043,191,1974,412,0,1836,174,576
9,95,27,0,2,3,108,17,60,52,0,228,0,36
4,4,0,0,939,0,2,0,17,82,470,4,7,7
8,95,19,0,1,2,100,15,34,58,0,125,0,17
9,51,38,2,0,10,83,17,165,24,0,131,27,44
8,112,10,0,1,2,71,5,36,76,0,141,1,23
9,54,2,0,1,0,26,6,7,33,0,46,0,9
3,8,4,0,0,0,6,4,11,1,0,8,0,10
4,4,2,0,269,0,0,0,6,24,138,2,1,0
10,60,15,3,1,7,60,7,45,40,0,120,0,17
9,461,777,8,21,314,657,123,1252,238,14,1131,62,379
7,7,27,0,1,14,8,1,166,2,0,9,16,14
5,24,10,0,0,1,6,5,0,10,0,17,0,13
6,4,116,1,0,87,2,0,42,1,0,4,2,12
8,3,7,0,0,3,9,7,28,0,0,15,0,15
6,3,11,1,0,10,6,2,137,1,0,12,28,6
5,2,8,2,0,21,1,2,139,0,0,5,19,5
6,34,36,7,1,43,40,18,251,14,0,76,19,24
6,8,36,0,0,46,17,0,170,3,0,11,43,3
7,35,29,0,0,11,37,11,208,9,0,64,16,51
5,5,151,0,0,86,12,0,45,6,0,5,2,9
6,14,15,0,0,5,24,13,120,4,0,30,23,28
6,4,15,3,0,9,4,27,130,1,0,35,15,16
6,5,183,7,0,586,18,2,240,2,0,15,95,36
5,4,43,0,0,83,2,0,9,0,0,0,11,4
7,75,18,0,1,3,40,23,27,22,0,162,0,48
2,4,34,48,0,108,6,0,29,0,0,2,38,4
8,71,42,0,2,17,92,8,75,58,0,108,18,43
6,65,6,0,0,3,41,14,10,56,0,68,0,12
7,134,60,1,1,17,164,42,126,51,1,150,6,78
7,80,0,0,0,1,28,2,1,155,0,32,0,2
8,1056,776,50,28,609,1339,335,4255,1192,2,2146,659,725
8,44,60,0,0,24,54,14,117,34,0,59,2,59
5,4,26,0,0,61,8,1,76,1,0,5,5,7
7,73,13,0,0,2,41,3,12,48,0,68,1,8
7,16,32,8,0,13,29,12,182,4,0,48,24,28
7,202,33,0,10,11,106,25,63,208,2,130,2,22
6,19,49,15,4,83,37,18,424,12,0,49,133,41
5,252,520,186,5,805,385,2097,4873,86,2,889,1995,581
3,1,81,0,0,42,2,0,24,1,0,2,2,9
6,5,45,1,0,89,5,4,30,1,0,11,0,8
7,13,2,0,1126,0,15,3,47,268,7,152,1,14
8,57,12,0,0,1,32,15,30,40,0,68,0,14
9,173,24,1,1,7,147,27,29,127,0,162,0,21
7,67,2,0,0,0,12,15,6,15,0,43,0,7
9,38,19,0,0,8,69,10,62,46,0,110,0,23
6,7,51,2,0,41,29,6,305,5,0,18,60,16
9,23,14,1,1,5,52,10,70,20,0,66,2,26
10,70,33,0,3,5,76,26,69,61,0,134,1,27
2,223,3,1,1,2,90,10,15,249,0,117,0,15
8,188,26,1,0,6,66,16,47,48,0,127,0,23
7,141,5,1,1,1,53,13,18,41,0,66,0,12
9,45,21,2,0,6,80,15,141,27,0,122,2,41
7,29,27,0,0,23,19,16,189,11,0,44,10,17
9,141,20,0,3,2,69,16,25,70,0,155,0,28
9,92,18,1,1,5,78,21,26,59,0,193,0,19
3,100,0,0,267,0,2,0,56,67,293,46,5,19
8,9,4,0,0,1,11,3,21,4,0,23,0,6
9,100,35,0,1,2,85,9,45,60,0,190,3,41
8,102,7,0,1,6,33,3,22,56,0,79,0,20
7,2,159,2,0,35,1,0,21,0,0,2,0,8
7,18,225,2,1,86,19,2,52,5,0,12,5,51
3,206,72,8,16,415,79,168,476,134,18,131,39,58
7,46,37,0,0,15,27,2,23,10,0,21,0,4
4,4,185,9,0,597,2,3,151,4,0,5,43,12
7,5,13,1,0,23,15,3,130,4,0,17,24,2
7,102,9,1,0,0,89,2,11,167,0,110,0,12
9,4233,5881,191,38,1908,5170,1670,9876,2812,0,11782,806,3722
1,7,38,19309,0,539,7,2,132,3,0,8,4280,15
7,124,17,2,0,1,107,18,43,49,0,196,2,32
8,50,5,0,0,2,42,11,28,36,0,77,2,9
7,5,318,0,0,308,5,0,103,1,0,10,18,22
8,50,16,1,1,17,82,13,65,34,0,110,5,28
9,107,24,2,8,10,106,17,87,96,0,152,2,33
2,3,0,0,457,0,3,0,23,17,419,1,0,0
7,32,139,3,0,56,48,57,376,15,0,148,11,91
8,6,14,0,0,3,12,0,28,1,0,12,1,14
7,406,20,0,2,4,117,27,44,131,0,210,0,23
8,112,13,0,1,4,84,18,44,60,0,222,0,19
6,1032,2000,111,85,1028,1748,3204,12179,571,31,4208,1886,2055
7,80,14,0,0,0,42,4,15,17,0,49,0,8
7,19,34,6,0,34,29,0,147,5,0,23,52,17
2,4,0,0,1825,0,7,2,58,76,2013,14,65,41
3,2,10,28,0,150,0,0,16,0,0,0,38,1
8,117,12,0,0,4,81,9,15,58,0,109,1,15
8,55,6,0,2,1,19,2,17,159,0,79,2,2
8,50,1,0,0,0,29,8,10,81,0,56,0,6
9,103,5,0,5,1,30,1,1,89,0,30,0,5
5,18,74,1,0,16,12,7,26,9,0,21,2,17
3,3,0,1,242,0,5,0,70,59,190,12,11,2
2,0,5,0,0,277,0,0,1,0,0,1,0,0
3,144,4,5,14632,1,41,37,885,892,5408,270,27,73
8,75,11,1,1,2,71,19,37,112,0,116,1,25
5,0,35,0,0,92,0,0,9,0,0,0,1,2
7,12,60,4,0,24,53,7,322,8,0,79,76,32
3,8,0,0,159,0,1,1,358,32,138,12,0,2
6,13,302,1,0,232,17,5,117,4,0,19,6,27
7,11,300,3,0,111,18,1,115,6,0,11,20,37
7,27,27,0,0,4,36,24,44,10,0,81,2,33
8,27,5,0,0,1,37,2,19,7,0,34,0,7
7,99,14,1,0,6,47,17,21,38,0,107,4,17
1,55,0,0,2,0,20,0,11,41,0,20,0,6
8,26,8,0,3,6,15,3,29,14,0,68,0,14
7,39,57,4,2,33,97,9,188,30,0,41,19,54
8,2353,1374,128,24,526,3223,836,5900,1477,2,6622,712,1732
7,516,582,39,27,222,800,1581,3843,309,4,2280,552,845
6,1,79,0,0,152,0,0,7,0,0,0,2,5
10,65,23,1,1,13,64,11,67,40,0,121,2,20
6,3308,6898,2962,48,4987,6473,8628,36826,1700,31,14617,11184,5503
9,51,49,1,0,11,92,13,118,24,0,126,3,42
8,32,18,0,0,4,29,6,26,7,0,17,0,16
7,143,9,0,0,1,46,8,9,58,0,64,0,9
7,22,26,1,0,6,52,6,91,6,0,36,11,23
3,79,758,1268,4,1501,182,725,5388,30,3,237,6922,285
7,2,11,0,0,4,16,1,97,1,0,8,26,11
6,1,58,9,0,98,0,0,44,0,0,0,9,9
8,177,13,0,0,2,99,12,12,60,0,106,2,10
7,30,83,1,0,30,96,11,170,6,7,80,13,52
7,12,526,8,0,358,14,3,146,2,0,9,4,52
5,43,7,0,0,0,10,1,12,6,0,19,3,3
9,76,21,1,1,2,52,23,73,68,1,129,5,38
6,4,33,10,1,42,9,3,163,3,0,15,28,25
9,44,20,1,0,3,81,4,44,27,0,96,4,29
9,15,0,0,90,0,2,0,0,63,5,1,0,1
5,2,163,4,0,306,3,1,72,1,0,3,15,5
7,58,11,0,0,2,32,14,16,21,0,61,1,7
7,29,16,0,0,9,13,5,39,7,0,20,1,9
7,42,28,3,0,29,64,11,281,12,1,84,36,41
9,81,34,0,0,6,136,26,63,45,0,226,2,28
8,27,42,0,1,19,42,16,123,18,0,80,13,29
8,43,155,3,0,26,74,38,277,11,1,161,4,84
7,30,26,5,0,108,30,8,83,8,0,45,30,19
8,61,18,1,1,4,54,11,29,22,0,43,1,13
9,89,13,2,0,3,80,6,30,41,1,155,0,25
7,95,9,0,0,2,63,13,11,118,0,154,0,6
7,111,6,1,0,0,49,7,13,47,0,77,0,8
4,15,108,3,1,71,17,3,34,4,1,9,5,27
7,18,206,6,0,125,7,0,135,0,0,10,24,15
8,23,32,0,0,12,51,7,69,13,0,53,2,25
8,46,41,0,0,7,84,8,87,41,0,95,7,31
8,37,22,0,0,3,41,8,68,18,0,66,7,29
6,56,7,0,0,0,16,7,14,88,0,45,1,4
9,110,25,2,2,3,130,26,74,82,0,210,3,28
7,17,23,0,0,6,40,3,131,2,0,60,11,15
6,109,4,0,5,0,32,4,5,154,0,49,2,4
7,62,16,0,2,2,28,3,12,84,0,43,1,8
10,118,24,0,0,2,102,17,43,69,1,221,1,31
5,5,243,4,2,449,16,1,329,2,1,9,49,22
5,3,36,2,0,97,4,0,142,0,0,11,28,13
4,6,6,0,1,3,9,10,8,3,3,8,0,1
8,55,28,0,1,10,77,8,162,16,2,110,9,37
8,17,26,0,0,4,26,3,21,5,0,28,1,14
7,98,7,0,0,2,41,8,12,37,0,89,1,9
5,2,15,1,0,23,1,1,124,0,0,6,40,4
7,7,370,26,0,761,9,0,107,1,0,8,45,17
5,405,498,407,3953,586,472,3567,5841,445,274,1583,436,896
7,29,23,2,0,13,19,11,121,11,0,41,21,17
6,4,92,0,0,69,10,9,172,1,0,12,10,20
10,174,82,2,0,16,224,50,146,110,1,592,3,99
6,5,9,0,0,7,35,9,155,2,0,17,16,16
5,10,287,16,1,233,13,66,222,4,0,21,8,42
6,5,28,5,0,34,5,1,174,2,0,6,37,4
9,74,44,3,0,5,175,26,158,44,0,274,14,84
5,2,196,4,0,100,5,0,66,3,0,10,2,15
7,7,9,2,1,7,9,1,28,7,0,24,0,4
8,17,12,0,0,0,14,2,9,2,0,23,0,10
3,159,691,2260,6,827,297,831,4481,69,12,494,3149,352
7,43,20,3,0,6,48,3,66,31,0,44,0,19
6,6,467,2,0,679,8,1,246,2,1,7,11,12
7,17,19,0,1,5,21,5,72,3,0,21,3,12
9,92,53,1,0,11,92,16,79,32,0,152,6,50
10,423,403,12,20,97,634,119,1085,376,6,969,19,269
9,82,8,1,1,1,77,14,47,33,0,106,4,9
5,194,643,93,1,354,284,882,4655,91,1,829,941,489
6,0,5,72,0,29,0,0,2,1,0,1,50,0
8,130,28,0,1,2,97,19,26,52,0,100,0,21
5,460,902,118,9,612,995,295,8520,283,4,1364,2960,1000
7,40,51,4,0,32,65,5,169,22,0,68,44,48
8,295,719,16,1,221,508,150,1124,112,0,1161,65,491
8,51,15,0,0,4,52,7,37,35,0,88,3,14
9,41,9,0,0,2,26,3,14,11,0,54,0,26
7,19,36,3,0,14,18,16,155,6,0,30,12,19
5,0,101,4,0,184,1,0,39,0,0,1,4,10
3,1,20,5,0,13,6,0,138,0,0,3,158,5
7,6,15,2,0,14,19,4,135,2,0,11,71,10
8,53,10,0,1,0,63,6,13,40,0,79,0,9
8,127,18,0,1,1,50,11,46,89,0,99,2,15
7,2940,1141,96,69,753,1813,873,5679,1735,4,3844,930,1075
9,387,283,14,2,74,524,104,864,181,0,1118,90,325
8,64,17,0,2,1,33,2,31,27,0,108,0,19
6,6,40,4,0,35,23,0,241,1,0,9,138,31
7,4,246,5,0,551,1,2,79,0,0,0,13,20
6,5,28,6,0,27,8,4,108,2,0,8,19,14
7,15,30,1,0,17,31,6,262,6,0,30,29,20
8,38,1,0,3,0,0,6,1,35,0,4,0,0
7,5254,11311,5375,78,8914,9097,9888,35104,2861,13,20979,9391,7523
5,63,0,0,749,0,60,1142,170,172,16,96,30,98
6,2,7,2,0,15,5,3,140,0,0,6,70,4
2,1,11,1,0,153,2,0,15,0,0,2,3,0
5,3,53,2,0,63,13,5,316,1,0,26,100,16
6,28,34,0,3,19,57,15,244,18,0,66,21,28
7,1,19,2,0,3,7,0,88,0,0,14,12,13
7,14,37,0,0,32,31,11,386,10,0,39,39,47
7,8,22,3,0,14,18,0,132,3,0,4,13,14
7,9,15,0,0,2,8,1,38,4,0,9,1,7
6,1,149,1,0,582,3,1,92,1,0,3,3,7
7,10,40,4,0,10,51,5,207,7,0,53,33,34
9,11,30,0,0,11,25,6,46,4,0,24,0,26
8,3526,5262,488,44,2017,4853,1349,8773,2991,6,10621,1627,2446
1,75,13,10,3735,1,42,10,1026,470,10626,89,14,124
3,11,1,0,22,3,2,12,258,13,24,100,256,135
9,111,28,0,0,3,57,17,39,65,1,204,1,33
8,111,21,1,1,3,92,20,36,40,0,162,0,15
7,81,5,0,1,4,44,6,22,38,1,74,0,12
8,8960,5031,700,237,2588,9831,3999,19093,6634,23,20479,2720,5561
7,176,14,0,0,4,69,12,17,110,0,99,0,16
9,3025,953,403,45,455,3766,848,4181,3294,6,7858,592,1235
7,114,14,0,1,2,65,17,26,126,0,131,1,17
5,4,122,1,0,155,1,1,46,1,0,4,5,8
4,68,9,0,1,2,56,12,24,50,0,57,4,3
9,50,20,0,3,10,41,9,45,61,0,67,3,20
7,74,21,1,2,5,86,5,28,37,0,100,1,23
8,409,271,9,1,86,552,124,971,229,0,1179,53,346
3,192,20,1,0,2,93,16,34,73,0,110,0,18
5,68,4,2,1423,2,83,220,486,222,342,142,24,434
4,613,1325,122,1946,1118,968,1359,14159,533,1756,1896,3765,1370
8,56,6,1,0,5,70,14,30,30,0,86,0,25
9,140,36,1,1,10,163,20,68,149,0,282,2,36
9,67,33,2,0,11,59,10,63,39,0,90,2,20
8,149,13,0,3,2,83,15,20,190,0,196,0,17
7,31,19,1,0,5,52,7,65,16,0,55,9,17
7,17,35,0,0,5,23,4,132,0,0,50,3,32
1,0,0,0,51,0,0,0,60,2,69,0,1,0
3,0,0,0,34,0,0,0,25,4,88,0,0,8
7,73,7,0,4,5,60,4,17,44,0,57,2,9
8,124,20,1,0,5,110,19,79,43,0,174,2,29
7,4800,4967,2585,103,4493,5370,4383,19102,3348,23,13112,4903,4203
7,18,29,1,0,9,12,10,38,5,0,32,2,11
6,63,1,0,26,0,77,41,48,26,28,68,4,30
5,92,7,0,0,0,29,10,9,53,0,56,0,10
3,21,0,1,2876,5,9,0,144,158,1863,75,6,3
2,13,32,2309,0,121,21,20,337,10,0,50,2416,18
6,0,85,0,0,200,1,0,20,0,0,0,0,2
5,0,8,0,0,9,7,0,177,0,0,9,21,3
7,114,73,1,1,12,56,10,35,67,0,107,1,29
7,15,110,1,0,35,22,0,20,1,0,4,0,14
8,103,9,3,2,2,51,11,15,168,0,91,0,5
5,2,11,3,0,16,4,1,227,1,0,1,62,15
6,7,269,5,0,724,1,0,73,1,0,0,24,5
5,2,7,1,0,12,1,0,109,0,0,0,28,7
5,141,24,0,2,3,54,34,25,43,0,87,0,11
6,3,46,0,0,50,6,11,175,1,0,22,5,27
8,56,44,2,0,8,67,6,142,28,0,109,13,23
9,91,12,0,3,7,98,30,74,104,0,223,0,28
7,6375,8336,726,74,3722,12444,10857,42313,3247,18,28289,5107,9962
7,8,1,0,0,0,16,5,24,5,0,11,0,6
7,1759,2600,534,21,2083,3677,1139,10609,972,3,5718,2844,2159
8,141,47,0,2,13,81,17,129,58,0,187,2,47
7,262,77,5,8,113,181,48,353,177,4,277,24,82
7,4,230,0,1,95,2,0,52,0,0,7,0,23
4,9,17,0,0,15,3,0,7,0,0,3,1,6
7,98,5,1,0,1,42,17,13,108,0,70,0,8
2,1,0,0,359,0,2,0,2,2,169,0,14,0
2,11,0,0,49,0,22,1,53,7,232,9,92,21
5,23,181,0,2,76,64,2,40,9,0,33,3,39
8,64,18,0,0,0,57,21,64,70,0,107,0,21
4,278,219,9,31,42,35,71,388,19,6,92,163,87
3,22,0,1,5491,1,4,6,89,104,9600,166,5,12
2,2,4,0,179,2,7,3,75,3,736,15,3,28
9,107,33,1,0,3,92,11,56,51,0,238,0,41
3,44,1,0,0,0,9,3,1,63,0,17,0,1
5,0,0,0,177,0,0,0,4,5,138,8,0,0
7,0,147,0,0,61,2,0,19,0,0,1,0,6
6,23,21,2,0,15,20,12,31,7,0,35,1,13
7,107,7,1,1,0,58,23,29,172,0,116,2,11
4,71,3,1,1,1,30,12,8,119,0,55,0,1
10,215,118,9,10,35,436,121,511,280,0,806,21,113
1,0,0,0,22,0,0,0,22,1,310,3,3,0
5,89,8,0,1,1,51,16,5,55,0,44,1,4
6,10,14,3,0,9,19,6,158,2,0,23,47,8
7,38,28,2,1,17,58,10,112,10,0,86,1,52
3,12,177,2,0,81,22,1,52,0,0,19,1,25
7,3,112,5,0,57,22,1,66,0,1,12,6,30
8,39,11,0,0,5,50,12,77,10,0,71,3,20
7,62,25,0,0,7,63,15,103,16,0,115,2,22
7,135,21,0,0,5,64,14,79,58,1,110,3,62
9,38,18,0,1,1,45,3,22,26,1,51,0,6
7,34,18,1,0,19,29,4,116,9,0,33,36,8
5,14,32,3,0,55,34,4,472,4,0,14,92,18
10,128,18,1,1,5,110,19,57,128,0,249,1,30
7,22,155,1,0,97,21,2,114,6,0,30,7,42
7,35,13,0,1,4,43,13,59,22,0,77,5,15
9,66,7,0,1,1,46,8,14,72,0,74,1,10
8,27,21,1,1,2,35,13,25,8,0,36,0,10
9,76,29,1,0,5,98,16,69,60,0,141,2,34
6,4,10,1,0,7,2,0,194,0,0,3,19,5
9,52,5,0,1,3,49,5,23,43,0,86,0,17
4,254,1711,98,16,1342,392,964,5227,132,7,543,1425,423
5,2,13,2,0,11,7,3,83,1,0,4,48,9
5,138,13,7,2,4,124,18,35,59,0,145,6,22
1,3,2,25,215,0,1,0,24,6,2333,9,52,0
8,41,15,2,0,7,58,6,74,12,0,82,4,23
2,2,2,0,1499,0,1,0,23,18,1296,49,2,37
